Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $386.26/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode
0x89b84e2c256f8721e6dcb5b0d64f916128b636a5e0deafa4e493b198cb59fe38,11000249,1601961320,2020-10-06 05:15:20,0xc0c556f7a128d90420f391a46f21993ed2626114,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00461587,1.7829259462,340.85,,
0xccca56bbcf4234983240b5a3a26392b746ef3fb9b0ebab1000c152358d15c1b9,11000250,1601961322,2020-10-06 05:15:22,0x12a158f00862713e8df8be725448ef4dfb2444e5,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.33,0,127.4658,0.00461587,1.7829259462,340.85,,
0x36f42de60b72c105771ceecb652d989abf366af284a825c1a9fbbd0c1af66479,11000250,1601961322,2020-10-06 05:15:22,0xaa5586f16fc3facaca47aec570c26462edeb1d2f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00320587,1.2382993462,340.85,,
0x14115d9097c8a2e86247f372992c09347f11ce6efd19e1c88aea9b567d9b6eaa,11000250,1601961322,2020-10-06 05:15:22,0x658d09aff28c221693565aec771ad923953965b1,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.004105178,1.58566605428,340.85,,
0xc176ecd837c06cf8164d09ce1c8944e8ac8793dc1b47845a8c9591a2c87dca78,11000250,1601961322,2020-10-06 05:15:22,0xfc1dceb7648510b54cd3f0e19288a1def9699833,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.004105178,1.58566605428,340.85,,
0x654857e24ee19e2ad01ca092f3886139fe2072bf700bc54a2ed83e8215ca621c,11000251,1601961326,2020-10-06 05:15:26,0xda1b085445799bf227b3139a88ddca05d82386c3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.00461587,1.7829259462,340.85,,
0x8e8042ea6c8a99ff43a22eb556c828de9c6937b656bb45aec44cb395efe13d7c,11000251,1601961326,2020-10-06 05:15:26,0x3ad99b22382d8e840c879293d212b5da8be12bb2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.003928400143288,1.51738383934657,340.85,,
0xa764d9836449dfd633570300bbd64aceeedc41a4d9266fa6c591550cfed0913d,11000251,1601961326,2020-10-06 05:15:26,0x3ad99b22382d8e840c879293d212b5da8be12bb2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.002728400099518,1.05387182243997,340.85,,
0x9af937715dc14d5fc2e387561710df85b3b8f99c0128e32592461294579b6959,11000251,1601961326,2020-10-06 05:15:26,0x4cda8b6f1755745ca2cb6e13ed1fadef7d17d7f1,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.002728400099518,1.05387182243997,340.85,,
0xcb00147ba7761d806e254500d561443952d13ce6b13fd7eaf68d1497621648f2,11000252,1601961329,2020-10-06 05:15:29,0x65276d60ab36879a6bd88f040d350cd60630fd03,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.003928400143288,1.51738383934657,340.85,,
0xf5cdb72c7d56c6a7bf4c77a21efd5482f7275b3e232239284fb62e8256c9c981,11000252,1601961329,2020-10-06 05:15:29,0x033c915a91b147854b3593f7a4d2e88eba955818,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.002728400099518,1.05387182243997,340.85,,
0x1ac8f71a7edadb1484538b5017224dcc520678b9c4523bb19ba2b99fc705e7fa,11000253,1601961334,2020-10-06 05:15:34,0x0b2b78f36c2b12bffae05dc6a31389e03a2427cf,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,20,0,7725.2,0.0049105,1.89672973,340.85,,
0x3b4eb4712b3d03afbfb2aac18cf75be6f73a04f88351c224d3231665acbb22dc,11000254,1601961353,2020-10-06 05:15:53,0x74781764d336754cf833ceee5da1c7c367cc2c04,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0058926,2.276075676,340.85,,
0xebe82f8f42f2fc461da405ad713107785a87f6deb9bbd0df4793bbfa07ac11b8,11000254,1601961353,2020-10-06 05:15:53,0x8ab83793cafe1f88d3c875187a70344c31652c22,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00461587,1.7829259462,340.85,,
0x8e23e22d0c0d3fc639527cb248c77fd6d6d7d7c677b614efa58cbcb4bf96e310,11000254,1601961353,2020-10-06 05:15:53,0x4842c14fda23a7d58260ea3b223fad7694726ee8,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.25,0,96.565,0.00461587,1.7829259462,340.85,,
0x344db0c41156a923860548b6f90bafa6e0fb240b2d391a25593ef11ca9125091,11000255,1601961357,2020-10-06 05:15:57,0xa232e7cdd1ac746a493480860ffe7ad8c7348ba3,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0040926,1.580807676,340.85,,
0x80f0705ce8552950e4d0fbf659806e750f1ac9bef62ca8fd3e1f82ce5fc2bd75,11000255,1601961357,2020-10-06 05:15:57,0x212417fc963b23971c3e8361782bab8f943779c5,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.0049105,1.89672973,340.85,,
0xd8fceaa1532565c9953e121bf33da589375fe994fd405fead014e68a63033ccf,11000256,1601961376,2020-10-06 05:16:16,0x2c55d37c7d1b896eb69268dc1a99ecee27785cc1,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00461587,1.7829259462,340.85,,
0xe3765d96c18d7025e332e70f1b0ae6e6ba551bf984a79d667f67a86e3818fa11,11000258,1601961385,2020-10-06 05:16:25,0xa770070f4b18eb61a7cc282da3ea5d405b3abf4c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.0147315,5.69018919,340.85,,
0xa81af6ab71b9abf11284f896ef6012cddfcee44a7633fbde10dae1b8fecb345f,11000259,1601961402,2020-10-06 05:16:42,0x81f5602efa282aea223e7fe507580ba733296730,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00461587,1.7829259462,340.85,,
0x8a7a3dd8157b03b811c84a479e3f6cd3d06bd4d5d18067638d4e382602f1486f,11000260,1601961416,2020-10-06 05:16:56,0x8da40e48770760e36c83f1d2fb2f42d529c36f5b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.007002249536281,2.70468890588374,340.85,,
0xa47c114a37c3850b28d0c2645479cb0363476d0153f4877f3407779a44070fab,11000261,1601961442,2020-10-06 05:17:22,0xe4a6e2122574d83d5d371d8059aaa453d116a1e4,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.567,0,219.00942,0.0058926,2.276075676,340.85,,
0x4429251f16074972e13514e8a07c1fa2e39ddc64191d2c3cd3b787e21d932c79,11000262,1601961477,2020-10-06 05:17:57,0x0d27840dda4c3e2257b2be53123ea08fcd5d0fff,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.35,0,521.451,0.00461587,1.7829259462,340.85,,
0xd6f0169e4bbbb309dad10a4f80faee0de439a4015968d1e7c6a185ff62783692,11000265,1601961498,2020-10-06 05:18:18,0x60cb5f24015f6fc7846756a14abc1ca118fc4e11,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.0058926,2.276075676,340.85,,
0x62142607d6f8a1904e4a74e4ec944a3797d4573ea690c66987cb2aa9253bcf79,11000266,1601961530,2020-10-06 05:18:50,0x645ecd4b48c5f1e8a971c3de343f9df427789cab,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.0061389,2.371211514,340.85,,
0x9377e30ee559d767bfc70d836865e6f99cc04191ec134e3f6124800ae8233184,11000266,1601961530,2020-10-06 05:18:50,0xfe202706e36f31afbaf4b4543c2a8bba4ddb2dee,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00461587,1.7829259462,340.85,,
0xe21683d7d8137849f4ec38fbce3653dc3a82f66b314fb517cf07bdf86ef3d9e1,11000267,1601961547,2020-10-06 05:19:07,0xaad850306ac393a6a1626c8bfa37b1970fc66d07,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00540155,2.086402703,340.85,,
0xa012297755d40cec462fa338c91946a70c8789e64f646838cb5b34bcf1476b4d,11000267,1601961547,2020-10-06 05:19:07,0x2b6ce3918227c7951cf2c6fe30059216d5d32cfe,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00461587,1.7829259462,340.85,,
0x52703fe68c5564f2bb3c487a46cc6d6c37d1f44e10ae00cdda80210b64b9e584,11000268,1601961568,2020-10-06 05:19:28,0x6e7304e5a90626208cef51523120a136bebc166b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3.25,0,1255.345,0.00461587,1.7829259462,340.85,,
0x522a486885e269b3b145e747d9c9244f373cdf56593056d3fcc1ece94a913237,11000269,1601961571,2020-10-06 05:19:31,0xb67f1976a1e7af8972c06d03465cca14698c82b9,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,15,0,5793.9,0.00320587,1.2382993462,340.85,,
0x58c8a19efd6881948567f22a6968212ac73644751d280c803c094852cc689f22,11000270,1601961575,2020-10-06 05:19:35,0x78274116c8af08ab9b3ef6a8f12cbd53ad27c309,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00443365,1.712541649,340.85,,
0xbba97a4a1754ed153296837e953a32dd78ed011df60702abd02288ae4feca358,11000271,1601961597,2020-10-06 05:19:57,0xbd6dcc3e7100b13b2d1077b554937db82476471f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.004928886751964,1.90383179681375,340.85,,
0x673c44ddee5d6e90f5e87fa9af9a450d84e48cd8802ec1500bc00402504a066e,11000272,1601961603,2020-10-06 05:20:03,0xff5a08d8b76943272f03ecfc274b0d60024a8686,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00461587,1.7829259462,340.85,,
0x8f321be37ff768ee3cb8c7c6866abd2bd64d54fdb5dc59ab39e5631fa3b60be0,11000272,1601961603,2020-10-06 05:20:03,0xb5fa332ddd4ddf8fa1001fd48e5725855d912156,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00461587,1.7829259462,340.85,,
0x0a2f3467a0490418c6922b563ccc7288f6179f848b6396d88a23659074f3d1f3,11000272,1601961603,2020-10-06 05:20:03,0x34aeb158028a2e8f2cd8db5fd7fa88a47acdca40,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.3,0,888.398,0.00320587,1.2382993462,340.85,,
0x4de9f58f59d05ebdbbeb2f1b09a0f085e1e8572cd013e81f92294e2d2e8b86b1,11000272,1601961603,2020-10-06 05:20:03,0xed37b4343c291d54e5b53ea4f9132f83fec9f578,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.004311419,1.66532870294,340.85,,
0x43ff9102626d65264052e3888b77e20d098eb74751dd1ea71f0d439dc2867847,11000273,1601961609,2020-10-06 05:20:09,0x5fd9c4368ee7e8fc79e48fba390c148fd16453ee,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.5,0,579.39,0.004311419,1.66532870294,340.85,,
0xe35d02a6ac8a79bbd99fe5d9a71e1c8bcedce9a621d3b5381e41215039b1a115,11000277,1601961649,2020-10-06 05:20:49,0x4d8af736f7b774b9c4c8e3ad22f10b81d92c733e,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,9,0,3476.34,0.004311419,1.66532870294,340.85,,
0x8f8c60e3ea7264d6e0ab7904632167bac525a160b491ba5b1373f612ccf08623,11000279,1601961678,2020-10-06 05:21:18,0xa7d30f0d3f3c8eb21a5388f5f5b8531685bc68ed,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.0049105,1.89672973,340.85,,
0x7151fe66b76c8265c8799d13357f8dfdc741a0c9ecf9739eea718baaaf2f1f2b,11000284,1601961701,2020-10-06 05:21:41,0x1aaaa76a8de3348c80a1c3f0152f359fa5c91095,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.00461587,1.7829259462,340.85,,
0x5ec0d82aeeb99d7be7bc3498d2ec7df102545dcb4a75df097b1093a214bf132e,11000285,1601961714,2020-10-06 05:21:54,0x8ac9db9c51e0d077a2fa432868eafd02d9142d53,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.00327408,1.2646461408,340.85,,
0x8432eee60bf10a3f707b18f13065501c2f0d3c54e2faa1b12d04cf92f5090362,11000287,1601961738,2020-10-06 05:22:18,0xaa5586f16fc3facaca47aec570c26462edeb1d2f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.8,0,309.008,0.0034105,1.31733973,340.85,,
0xbd9117413d4d1025b4c6a4f18c1fce850a2639379152ce22022b583822533be8,11000289,1601961755,2020-10-06 05:22:35,0x9a9280e4702e8190e3e5ab45375fd117d7ada219,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.002994419,1.15662428294,340.85,,
0x1a6d3b255b63729c858a95d646c5912d7716c7e8fecfe60c091c887ef8f97d2e,11000290,1601961763,2020-10-06 05:22:43,0x60cb5f24015f6fc7846756a14abc1ca118fc4e11,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.0040926,1.580807676,340.85,,
0x3cab8aea9f7edeba5cec116d408faee1589962b940b79da7df206555b5417588,11000292,1601961773,2020-10-06 05:22:53,0xb412b96dbe138da98be8e475f632e1a8f0037748,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.0040926,1.580807676,340.85,,
0xbfc1649d6997601e3d8b8806a4bcb7b75994de6d494843f496abd6323408e0c1,11000295,1601961783,2020-10-06 05:23:03,0xbdb374d113934e0fe6ff2c69c1516769f65db2ee,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,22,0,8497.72,0.039284,15.17383784,340.85,,
0x0ba5bcef175d9e68a85bbab64e068da1095ab3d7e2aefc97769f97699557e041,11000296,1601961805,2020-10-06 05:23:25,0x63851954fb13317338ba226becba85b15aa2359b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.00471408,1.8208605408,340.85,,
0x34042c844457b66b82455b9f5cb3c50a3f02f43fe8a43d932889c1ca7ad2a64b,11000296,1601961805,2020-10-06 05:23:25,0xf08b3688fb396eb66fcfe733c2495ce54238347f,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00461587,1.7829259462,340.85,,
0x89cfd46077a6f01af04eb2125db8056242172e874400e3fefa2df9c5ba82d6b8,11000297,1601961823,2020-10-06 05:23:43,0xbdb374d113934e0fe6ff2c69c1516769f65db2ee,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,20,0,7725.2,0.034105,13.1733973,340.85,,
0xd2cf3a52e7c6083c8ca6b77523896f145745587376113db282b43ea87192dd16,11000297,1601961823,2020-10-06 05:23:43,0x682e35f8796a255a4436396ac31575221e881578,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00864248,3.3382443248,340.85,,
0x6f04f54231cb28be085b068108243a376f71ee61886ca4f9d4385d814cb64671,11000297,1601961823,2020-10-06 05:23:43,0x192fec3528f5e81f798f65d2e0bcf7694c322ab6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,11.5,0,4441.99,0.00443365,1.712541649,340.85,,
0x4445b466149ed8333d89a6100f8e9e2c76a782971417c684454640a13a1c225d,11000297,1601961823,2020-10-06 05:23:43,0xa7d30f0d3f3c8eb21a5388f5f5b8531685bc68ed,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,15,0,5793.9,0.00422902,1.6335012652,340.85,,
0x4cbb922a704ff2a09264b843dc18e96672d0e71e406f2771c26fc67fb1c95f2e,11000298,1601961885,2020-10-06 05:24:45,0xef773e1cfe2ebcccd454f9f5e11d0ec9afc95804,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00461587,1.7829259462,340.85,,
0xa942ba98ef5fa5f75e1aec54ff3eb90e73fa2a3b2b3d51ea5393c458131cd843,11000299,1601961900,2020-10-06 05:25:00,0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.1,0,38.626,0.0054568,2.107743568,340.85,,
0xd94294099e858efbbec2153b498c4c2cf3661d9858392b3c917ef716318fdaaf,11000299,1601961900,2020-10-06 05:25:00,0xc14e5a877e8dfd6f119732333a4da72d7e0ca774,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.00461587,1.7829259462,340.85,,
0x7972c1252a4964c515a7c72fea7c2acadaeeea3df9db09776c0456c8018ad007,11000299,1601961900,2020-10-06 05:25:00,0xec32d8b0bcd1d1ca134767f9f8a5871c8d373475,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,7.5,0,2896.95,0.00461587,1.7829259462,340.85,,
0xc861e0ecaed1982a5063905f7f1e97c56914702cb45496537ac09d46d59466d2,11000299,1601961900,2020-10-06 05:25:00,0xd4b18637def7bd66f7e1bee40c089f4e645bb6cf,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.00320587,1.2382993462,340.85,,
0x84ed283663d60b27d6799be02e5c861a9dec606227c561e8692d08f4d71e36da,11000302,1601961946,2020-10-06 05:25:46,0x7dfa558d452ff6174022e860c391523d67b8addf,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.8,0,695.268,0.00461587,1.7829259462,340.85,,
0x5c217609d42b9c772cc25ed3d49f03ba2cd26b667b30f367693b624db9a4cbf0,11000304,1601961971,2020-10-06 05:26:11,0x706627e3e75b0603c4b6f9a1ebbfc635da712747,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0054568,2.107743568,340.85,,
0xe27d6fad83979954f1777445be7509421fd93d02cf7dd82a1d4299fbd9337c85,11000306,1601961978,2020-10-06 05:26:18,0xb412b96dbe138da98be8e475f632e1a8f0037748,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,3,0,1158.78,0.0040926,1.580807676,340.85,,
0x80951ad1500b5ab2cf27224ee9f4668f365acaf61f6f96e38d36d49914756803,11000306,1601961978,2020-10-06 05:26:18,0x0d76b5ed319188ae4f019934dafb2a685b5bd592,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00540155,2.086402703,340.85,,
0xf7681999888f723ed84043bbc89bf29c9d833bb610475ca3e5d42880293d19c2,11000306,1601961978,2020-10-06 05:26:18,0xa5d14635893766c1d6f9433c6c5474ae5dad61c2,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4.4,0,1699.544,0.0034105,1.31733973,340.85,,
0x6764833111d32143b12542d9ca8305846e0790e2836cd28681bc2720034f4aa2,11000307,1601961990,2020-10-06 05:26:30,0xf3e2d626bd9000f8947b91528b8235172d0fac54,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.004213209022883,1.62739411717876,340.85,,
0x1e63e5ef4df65c87194a09780090cc36f482c90c699658d56021197368701143,11000308,1601961996,2020-10-06 05:26:36,0xdd094342c13f9e4340e2c07c63d9fd98e7ba1c63,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.5,0,965.65,0.0102315,3.95201919,340.85,,
0xbf52f4693ffad79b96304cab04dc08729da65743b46934e117185ab6010c13da,11000308,1601961996,2020-10-06 05:26:36,0x681c13e6dcdeb4a4d96c746887ed57aaa47e5e75,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0049105,1.89672973,340.85,,
0x6735b0732cedc78ed3c3d9ce41c6fc6ce2f0683ba60b12e23c2a1200c9b2c67e,11000308,1601961996,2020-10-06 05:26:36,0xe6e2e2bd4a92c511ab6755ad98a0e1e5d562730c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.00461587,1.7829259462,340.85,,
0x5af947e3d4d8427e2ba77f8d11638cd08057ab3c52f1b6f20454c590301ab963,11000310,1601962023,2020-10-06 05:27:03,0x2cb00a7bc48d08053c2d651bb661ff2e794265ee,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,35,0,13519.1,0.0108031,4.172805406,340.85,,
0xad4719301fa9dd5eaba42e7cf7748716d21f6798289687fe11af8a9590467096,11000310,1601962023,2020-10-06 05:27:03,0x3e0b2a332c8c252eadbc039d27e3a53e89e85b23,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.2,0,463.512,0.00347871,1.3436865246,340.85,,
0xa4e591088ec07cf8eaa856fe020ca0d7b7e9d16d4da9b61f4a29d245336614a4,11000310,1601962023,2020-10-06 05:27:03,0xfae73e896f6e35bf60a52c4f7275381e8d0f6344,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.004311419,1.66532870294,340.85,,
0xa34044890151f03eee28311191def6d4a238a8aed897ce09449e2f2a39c9ef94,11000312,1601962059,2020-10-06 05:27:39,0x3a37199ef3f2311d8de218702932b0f908146652,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0147315,5.69018919,340.85,,
0x369d53315b638f79fa6c34ec2a101aa3a921b6fb451245e8f9cc1a2fc41a4e1a,11000312,1601962059,2020-10-06 05:27:39,0x23ff005d52c158d6f607eaa15e637550d6d43cc7,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.5,0,193.13,0.0068747,2.655421622,340.85,,
0x627be24bf71541d41eba2767d1b363090fe44174542431448c22fe1ee526ab72,11000312,1601962059,2020-10-06 05:27:39,0xcdfd2aa6dc6780a49dea2934124b736317dd9a55,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,0.3,0,115.878,0.00540155,2.086402703,340.85,,
0x2589f86e21066a8bf426e7c63b66d66997ac34c9e3a02cc5f554c4c7b00c176c,11000312,1601962059,2020-10-06 05:27:39,0x64ea0fa30efed0d53900fcd4fb10c6c47262f0d9,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.75,0,1062.215,0.00500871,1.9346643246,340.85,,
0xee6adc139ff6e19ea58a184d50e7e661d17b2d036faafbff9e34c3a10c07c3c0,11000313,1601962086,2020-10-06 05:28:06,0xc0487f055f12fac1120a1f51ccf062bfc5080b64,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.25,0,482.825,0.00320587,1.2382993462,340.85,,
0xc7ccb727466f5d1e83ef6cc53ca320c557970cb0e8a5ad2ac2c0c695ba0ce962,11000313,1601962086,2020-10-06 05:28:06,0x7d897c6cd19177dc94317a0ebd28b11731f0cc2b,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.00461587,1.7829259462,340.85,,
0xddf2f179ee9f1b002bd3b7d331a25360d1f31450cc66b1fb4a19ad5677c24fa7,11000314,1601962087,2020-10-06 05:28:07,0xddbac1074966ca45a35455f8710e5bca39e3f8e6,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,10,0,3862.6,0.00540155,2.086402703,340.85,,
0xc7e6b0b21fddd386f848bdab9c6f12f33b10b38cab6a5ee9492525af57633ceb,11000314,1601962087,2020-10-06 05:28:07,0x47a2913c57591b145509e2c242d65aa5cb575984,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.002994419,1.15662428294,340.85,,
0xb84425ba6fabfb14f3e6ea799eaab3e6a85f1d61468ce70ca37fced912d0685d,11000316,1601962101,2020-10-06 05:28:21,0x2523cecad4f6521c20353f5a1a3d97e0729af542,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,16.79,0,6485.3054,0.002660190099518,1.02752502783997,340.85,,
0x587afaa4d47cc94a220b81c749f46066f9ef58c35551d1b20bb64d06e592784a,11000316,1601962101,2020-10-06 05:28:21,0xc64a5f2062bb6431eda06344f6c626de7fde13f0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2.4,0,927.024,0.003830190143288,1.47944924474657,340.85,,
0xd9df82ece6c60584c5412bd74d9a402a768ed168e487ed7771631ca42cdd725b,11000316,1601962101,2020-10-06 05:28:21,0xbdb374d113934e0fe6ff2c69c1516769f65db2ee,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,20,0,7725.2,0.002660190099518,1.02752502783997,340.85,,
0xa5ceb832fd39cacdb829edd70dab5e0e4376d769f68095ed973eddfbbc50b497,11000317,1601962109,2020-10-06 05:28:29,0x44e3259f4555058ca79ac556d4e96db1a0978943,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,7,0,2703.82,0.0245525,9.48364865,340.85,,
0x9f4f6e2ae913e52a5e20c3b183f688316c73edece2a3ee7132d0ccea02ffe710,11000318,1601962150,2020-10-06 05:29:10,0x4842c14fda23a7d58260ea3b223fad7694726ee8,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1,0,386.26,0.0034105,1.31733973,340.85,,
0x3a2f2eea83cf37d4491d3a28f2162f42394087ed2263c672bebdc405ccbed659,11000318,1601962150,2020-10-06 05:29:10,0xa982bbdaf783eb7c3914d988b7e2a0be865ccb53,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,20,0,7725.2,0.00481229,1.8587951354,340.85,,
0xdc10fb7853c330e529214b86617fcb19402fbc01bbb765ce10333d2a6d083e9e,11000319,1601962152,2020-10-06 05:29:12,0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,4,0,1545.04,0.007025630099518,2.71371988223997,340.85,,
0x4c014abbc72625eebcd2a5f65cfe21f24652140523bd2c9a841e54060162e6a0,11000320,1601962182,2020-10-06 05:29:42,0x81e1b5163cfad14662dfb133554f3f4be8e60b5c,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,13,0,5021.38,0.00461587,1.7829259462,340.85,,
0x09afd4fa1989482b4345783d9bb0cce57455f0da07aa408768856f60a97d2d68,11000320,1601962182,2020-10-06 05:29:42,0x2ccde611a35aa395c8aeb2babb4e25c835ca1760,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,5,0,1931.3,0.00461587,1.7829259462,340.85,,
0x77db63c9cd0945b43f2f65cf209443bbee161f4bf5b0de75e92066b5f62e86da,11000321,1601962184,2020-10-06 05:29:44,0xeb0020f885535323fc8dca7b8b8896680ce6b0d7,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,1.5,0,579.39,0.00441945,1.707056757,340.85,,
0x113dadfbde0b6d1585a2543b20d8100ce09827cc557ecf1eb46c4b5d95499a39,11000323,1601962209,2020-10-06 05:30:09,0x13faf5475de4becfa376f4d540c0f7831b88b903,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,2,0,772.52,0.004223030143288,1.63118762314657,340.85,,
0x610496b9d7989827f7b9c427870c74eb9014b3a6ff46b581537acddf8f30068d,11000324,1601962211,2020-10-06 05:30:11,0x3b1c044bc0b40dcd0ac0ab8bcce8c9bedf30a68a,0x27f97bc09a4e28d5935a08e2810b3e3c94f04220,,14,0,5407.64,0.00320587,1.2382993462,340.85,,
